(9.00900900900901 0.53449249921346)
(9.10910910910911 0.5575542462542598)
(9.20920920920921 0.5784111754265632)
(9.30930930930931 0.5969808091410951)
(9.40940940940941 0.6131897147937628)
(9.50950950950951 0.6269737951508867)
(9.60960960960961 0.6382785418182129)
(9.70970970970971 0.6470592507913898)
(9.80980980980981 0.6532811992355149)
(9.90990990990991 0.6569197827946911)
(10.01001001001001 0.6579606128886124)
(10.11011011011011 0.6563995736114194)
(10.21021021021021 0.6522428380078245)
(10.31031031031031 0.6455068436621436)
(10.41041041041041 0.6362182276967646)
(10.51051051051051 0.6244137214370997)
(10.61061061061061 0.6101400051595612)
(10.710710710710712 0.593453523496954)
(10.810810810810812 0.574420262231252)
(10.910910910910912 0.553115487356422)
(11.011011011011012 0.529623447443152)
(11.111111111111112 0.5040370404824738)
(11.211211211211213 0.4764574465257219)
(11.311311311311313 0.4469937275735353)
(11.411411411411413 0.4157623962961252)
(11.511511511511513 0.38288695529026967)
(11.611611611611613 0.3484974086950301)
(11.711711711711713 0.3127297480974718)
(11.811811811811813 0.27572541476134504)
(11.911911911911913 0.2376307403053204)
(12.012012012012013 0.19859636804258218)
(12.112112112112113 0.15877665727005633)
(12.212212212212213 0.11832907286299052)
(12.312312312312313 0.0774135625886864)
(12.412412412412413 0.03619192460177579)
(12.512512512512513 -0.005172832377758451)
(12.612612612612613 -0.046517133673681925)
(12.712712712712714 -0.08767748550064577)
(12.812812812812814 -0.12849112149144595)
(12.912912912912914 -0.1687966463477486)
(13.013013013013014 -0.20843467406900223)
(13.113113113113114 -0.2472484582356798)
(13.213213213213214 -0.2850845118544525)
(13.313313313313314 -0.3217932143141399)
(13.413413413413414 -0.3572294030522527)
(13.513513513513514 -0.391252947592435)
(13.613613613613614 -0.42372930368279654)
(13.713713713713714 -0.45453004534381447)
(13.813813813813814 -0.48353337272187136)
(13.913913913913914 -0.5106245937401374)
(14.014014014014014 -0.5356965776421307)
(14.114114114114114 -0.5586501786344558)
(14.214214214214214 -0.5793946279534383)
(14.314314314314315 -0.5978478928052505)
(14.414414414414415 -0.6139370007601231)
(14.514514514514515 -0.6275983283178395)
(14.614614614614615 -0.6387778525034002)
(14.714714714714715 -0.6474313644979302)
(14.814814814814815 -0.653524644460043)
(14.914914914914915 -0.6570335968463399)
(15.015015015015017 -0.6579443456959198)
(15.115115115115117 -0.6562532895021119)
(15.215215215215217 -0.6519671154544369)
(15.315315315315317 -0.6451027729944806)
(15.415415415415417 -0.6356874067902513)
(15.515515515515517 -0.6237582493940698)
(15.615615615615617 -0.6093624740084725)
(15.715715715715717 -0.5925570079423517)
(15.815815815815817 -0.5734083074950178)
(15.915915915915917 -0.5519920951583881)
(16.016016016016017 -0.5283930601765168)
(16.116116116116117 -0.5027045236466015)
(16.216216216216218 -0.47502806948578985)
(16.316316316316318 -0.44547314272311833)
(16.416416416416418 -0.41415661670510934)
(16.516516516516518 -0.3812023309264994)
(16.616616616616618 -0.3467406013137061)
(16.716716716716718 -0.31090770489759945)
(16.816816816816818 -0.27384534091341894)
(16.916916916916918 -0.2357000704588706)
(17.017017017017018 -0.19662273692625318)
(17.117117117117118 -0.15676786950049418)
(17.217217217217218 -0.11629307208190975)
(17.31731731731732 -0.07535840005017022)
(17.41741741741742 -0.03412572733403421)
(17.51751751751752 0.007241893710280355)
(17.61761761761762 0.04858087708075279)
(17.71771771771772 0.08972775002147874)
(17.81781781781782 0.1305197994667743)
(17.91791791791792 0.1707957154811265)
(18.01801801801802 0.21039622915053136)
(18.11811811811812 0.2491647424027359)
(18.21821821821822 0.28694794726577433)
(18.31831831831832 0.32359643211598943)
(18.41841841841842 0.35896527251814536)
(18.51851851851852 0.39291460432120906)
(18.61861861861862 0.4253101767435129)
(18.71871871871872 0.4560238832601451)
(18.81881881881882 0.4849342681932212)
(18.91891891891892 0.5119270070017432)
(19.01901901901902 0.5368953583717582)
(19.11911911911912 0.5597405863190675)
(19.21921921921922 0.5803723506352959)
(19.31931931931932 0.5987090641333148)
(19.41941941941942 0.6146782152793288)
(19.51951951951952 0.6282166549357825)
(19.61961961961962 0.6392708460811812)
(19.71971971971972 0.647797075519324)
(19.81981981981982 0.653761626740755)
(19.91991991991992 0.6571409132528612)
(20.02002002002002 0.6579215718513717)
(20.12012012012012 0.6561005154644212)
(20.22022022022022 0.6516849453602062)
(20.32032032032032 0.6446923226699632)
(20.42042042042042 0.6351502993388778)
(20.52052052052052 0.6230966087779729)
(20.62062062062062 0.608578916649395)
(20.72072072072072 0.5916546323751507)
(20.82082082082082 0.5723906821146753)
(20.92092092092092 0.550863244108988)
(21.02102102102102 0.5271574474379895)
(21.12112112112112 0.5013670353821541)
(21.22122122122122 0.4735939947198432)
(21.32132132132132 0.4439481524261475)
(21.421421421421424 0.4125467413680991)
(21.521521521521525 0.37951393671369893)
(21.621621621621625 0.34498036488797634)
(21.721721721721725 0.3090825870179184)
(21.821821821821825 0.27196255890893395)
(21.921921921921925 0.23376706968836636)
(22.022022022022025 0.1946471613358901)
(22.122122122122125 0.15475753139623327)
(22.222222222222225 0.11425592123617792)
(22.322322322322325 0.07330249226492083)
(22.422422422422425 0.03205919258451544)
(22.522522522522525 -0.009310883425073035)
(22.622622622622625 -0.05064414005379409)
(22.722722722722725 -0.09177712719183141)
(22.822822822822825 -0.13254718668415422)
(22.922922922922925 -0.17279309555331615)
(23.023023023023026 -0.21235570354693298)
(23.123123123123126 -0.2510785624886822)
(23.223223223223226 -0.2888085449440797)
(23.323323323323326 -0.325396449754574)
(23.423423423423426 -0.3606975920453969)
(23.523523523523526 -0.3945723753740056)
(23.623623623623626 -0.42688684375660724)
(23.723723723723726 -0.457513211389796)
(23.823823823823826 -0.48633036797254026)
(23.923923923923926 -0.5132243576302686)
(24.024024024024026 -0.5380888295471614)
(24.124124124124126 -0.560825458524656)
(24.224224224224226 -0.5813443338030801)
(24.324324324324326 -0.5995643146088504)
(24.424424424424426 -0.6154133510212401)
(24.524524524524526 -0.628828768889858)
(24.624624624624627 -0.6397575176761623)
(24.724724724724727 -0.6481563802389225)
(24.824824824824827 -0.6539921437340465)
(24.924924924924927 -0.6572417309529637)
(25.025025025025027 -0.657892291580187)
(25.125125125125127 -0.655941253009185)
(25.225225225225227 -0.6513963305156152)
(25.325325325325327 -0.6442754967476845)
(25.425425425425427 -0.6346069106542949)
(25.525525525525527 -0.6224288061320136)
(25.625625625625627 -0.6077893408312133)
(25.725725725725727 -0.5907464057192716)
(25.825825825825827 -0.5713673961538922)
(25.925925925925927 -0.5497289453718422)
(26.026026026026027 -0.5259166214469934)
(26.126126126126128 -0.5000245889160392)
(26.226226226226228 -0.4721552364099681)
(26.326326326326328 -0.4424187717638073)
(26.426426426426428 -0.41093278620574)
(26.526526526526528 -0.37782178934901556)
(26.626626626626628 -0.34321671682546495)
(26.726726726726728 -0.30725441250768576)
(26.826826826826828 -0.270077087367408)
(26.926926926926928 -0.23183175710996076)
(27.027027027027028 -0.19266966080868247)
(27.127127127127128 -0.1527456628382423)
(27.227227227227228 -0.11221764047192746)
(27.32732732732733 -0.0712458595645644)
(27.42742742742743 -0.029992340789936123)
(27.52752752752753 0.011379781061138877)
(27.62762762762763 0.05270690218844029)
(27.72772772772773 0.09382559674466351)
(27.82782782782783 0.13457326309400863)
(27.92792792792793 0.1747887668114934)
(28.02802802802803 0.21431307788024945)
(28.12812812812813 0.2529898995670533)
(28.22822822822823 0.2906662864892344)
(28.32832832832833 0.32719324942886097)
(28.42842842842843 0.3624263445024661)
(28.52852852852853 0.3962262443565185)
(28.62862862862863 0.4284592891298437)
(28.72872872872873 0.4589980150042576)
(28.82882882882883 0.4877216582532864)
(28.92892892892893 0.5145166327957369)
(29.02902902902903 0.539276979365668)
(29.12912912912913 0.5619047845225219)
(29.22922922922923 0.5823105678444926)
(29.32932932932933 0.6004136357739729)
(29.42942942942943 0.6161424007158302)
(29.52952952952953 0.6294346641266464)
(29.62962962962963 0.6402378624754701)
(29.72972972972973 0.648509275103429)
(29.82982982982983 0.6542161931602504)
(29.929929929929934 0.6573360489496243)
(30.030030030030034 0.6578565051719291)
(30.130130130130134 0.6557755037114086)
(30.230230230230234 0.6511012737748811)
(30.330330330330334 0.6438522993497877)
(30.430430430430434 0.6340572461102724)
(30.530530530530534 0.621754848060337)
(30.630630630630634 0.606993754362332)
(30.730730730730734 0.5898323369564997)
(30.830830830830834 0.5703384597323168)
(30.930930930930934 0.5485892101644445)
(31.031031031031034 0.5246705944745115)
(31.131131131131134 0.4986771975242012)
(31.231231231231234 0.470711808784574)
(31.331331331331334 0.4408850158607015)
(31.431431431431434 0.40931476717902143)
(31.531531531531535 0.3761259055667095)
(31.631631631631635 0.34144967456752773)
(31.731731731731735 0.30542319944638563)
(31.831831831831835 0.2681889449349589)
(31.931931931931935 0.22989415186266654)
(32.032032032032035 0.19069025490085154)
(32.132132132132135 0.15073228372262054)
(32.232232232232235 0.1101782499464565)
(32.332332332332335 0.06918852228788797)
(32.432432432432435 0.02792519239014712)
(32.532532532532535 -0.013448566158393785)
(32.632632632632635 -0.05476914308529053)
(32.732732732732735 -0.09587313842191524)
(32.832832832832835 -0.1365980086597328)
(32.932932932932935 -0.1767827095197412)
(33.033033033033036 -0.21626833279329238)
(33.133133133133136 -0.2548987347359377)
(33.233233233233236 -0.29252115352936064)
(33.333333333333336 -0.3289868133696455)
(33.433433433433436 -0.36415151279309166)
(33.533533533533536 -0.3978761949130373)
(33.633633633633636 -0.4300274973127367)
(33.733733733733736 -0.460478279419764)
(33.833833833833836 -0.48910812527648206)
(33.933933933933936 -0.5158038197183713)
(34.034034034034036 -0.5404597960772326)
(34.134134134134136 -0.5629785536388189)
(34.234234234234236 -0.5832710432040942)
(34.334334334334336 -0.6012570192294358)
(34.434434434434436 -0.6168653571532607)
(34.53453453453454 -0.6300343346542305)
(34.63463463463464 -0.6407118757288001)
(34.73473473473474 -0.6488557566229385)
(34.83483483483484 -0.6544337728036608)
(34.93493493493494 -0.6574238663100983)
(35.03503503503504 -0.6578142129805024)
(35.13513513513514 -0.6556032692102468)
(35.23523523523524 -0.6507997780559288)
(35.33533533533534 -0.6434227346614274)
(35.43543543543544 -0.6335013111426442)
(35.53553553553554 -0.6210747412279595)
(35.63563563563564 -0.6061921651105954)
(35.73573573573574 -0.5889124351263958)
(35.83583583583584 -0.5693038830254792)
(35.93593593593594 -0.5474440497580542)
(36.03603603603604 -0.5234193788429605)
(36.13613613613614 -0.4973248745314873)
(36.23623623623624 -0.4692637261182404)
(36.33633633633634 -0.4393468998847048)
(36.43643643643644 -0.40769270028912774)
(36.53653653653654 -0.3744263021379986)
(36.63663663663664 -0.33967925558909456)
(36.73673673673674 -0.3035889659435557)
(36.83683683683684 -0.26629815028411313)
(36.93693693693694 -0.22795427310816826)
(37.03703703703704 -0.18870896318746952)
(37.13713713713714 -0.1487174139604137)
(37.23723723723724 -0.10813776982804713)
(37.33733733733734 -0.06713050078065566)
(37.43743743743744 -0.025857767827937188)
(37.53753753753754 0.015517218257867766)
(37.63763763763764 0.056830842350085814)
(37.73773773773774 0.09791973197469471)
(37.83783783783784 0.13862140335787396)
(37.93793793793794 0.17877490395922738)
(38.03803803803804 0.21822144894982884)
(38.13813813813814 0.25680504911817087)
(38.23823823823824 0.29437312772099566)
(38.33833833833834 0.33077712383971475)
(38.43843843843844 0.36587307985645046)
(38.53853853853854 0.39952221072659494)
(38.63863863863864 0.4315914527967005)
(38.73873873873874 0.4619539899974425)
(38.83883883883884 0.4904897553308493)
(38.93893893893894 0.5170859056687068)
(39.03903903903904 0.541637267984546)
(39.13913913913914 0.5640467552546495)
(39.23923923923924 0.5842257503833915)
(39.33933933933934 0.6020944566347105)
(39.43943943943944 0.6175822131839517)
(39.53953953953954 0.6306277745422477)
(39.63963963963964 0.6411795527484614)
(39.73973973973974 0.6491958213709677)
(39.83983983983984 0.6546448805125523)
(39.93993993993994 0.6575051821659272)
(40.04004004004004 0.6577654154241502)
(40.14014014014014 0.6554245512089898)
(40.24024024024024 0.6504918463403588)
(40.34034034034034 0.6429868069307251)
(40.44044044044044 0.6329391112492534)
(40.54054054054054 0.6203884923607071)
(40.64064064064064 0.6053845810032112)
(40.74074074074074 0.5879867093262043)
(40.84084084084084 0.5682636762646847)
(40.94094094094094 0.5462934754775793)
(41.04104104104104 0.5221629869260676)
(41.14114114114114 0.4959676333115118)
(41.24124124124124 0.4678110027315888)
(41.34134134134134 0.437804439046806)
(41.44144144144144 0.406066601577269)
(41.54154154154154 0.3727229958708797)
(41.64164164164164 0.3379054773984831)
(41.74174174174174 0.30175173013859874)
(41.84184184184184 0.26440472211363364)
(41.94194194194194 0.2260121400306331)
(42.04204204204204 0.18672580526225135)
(42.14214214214214 0.14670107347740227)
(42.24224224224224 0.10609622029574994)
(42.34234234234234 0.06507181539539122)
(42.44244244244244 0.023790087548820314)
(42.54254254254254 -0.01758571690190727)
(42.64264264264264 -0.05889197959393168)
(42.74274274274275 -0.09996535716349798)
(42.84284284284285 -0.1406434271783478)
(42.94294294294295 -0.18076533042841839)
(43.04304304304305 -0.22017240703478427)
(43.14314314314315 -0.2587088238615117)
(43.24324324324325 -0.2962221907492967)
(43.34334334334335 -0.33256416313404086)
(43.44344344344345 -0.3675910286673412)
(43.54354354354355 -0.4011642755191437)
(43.64364364364365 -0.4331511401152118)
(43.74374374374375 -0.4634251321434507)
(43.84384384384385 -0.49186653475294745)
(43.94394394394395 -0.5183628779677316)
(44.04404404404405 -0.5428093834431614)
(44.14414414414415 -0.5651093788061806)
(44.24424424424425 -0.5851746799409386)
(44.34434434434435 -0.602925939708075)
(44.44444444444445 -0.6182929617186536)
(44.54454454454455 -0.6312149779219565)
(44.64464464464465 -0.6416408889094265)
(44.74474474474475 -0.6495294659844929)
(44.84484484484485 -0.6548495141992045)
(44.94494494494495 -0.6575799957129492)
(45.04504504504505 -0.6577101129854493)
(45.14514514514515 -0.6552393514750444)
(45.24524524524525 -0.6501774816734198)
(45.34534534534535 -0.642544520468729)
(45.44544544544545 -0.6323706519898996)
(45.54554554554555 -0.6196961082451442)
(45.64564564564565 -0.6045710100266747)
(45.74574574574575 -0.5870551687107632)
(45.84584584584585 -0.5672178497369156)
(45.94594594594595 -0.5451374987014669)
(46.04604604604605 -0.5209014311487492)
(46.14614614614615 -0.4946054872865269)
(46.24624624624625 -0.46635365299112785)
(46.34634634634635 -0.43625764860095995)
(46.44644644644645 -0.4044364871245253)
(46.54654654654655 -0.3710160036099665)
(46.64664664664665 -0.33612835753723164)
(46.74674674674675 -0.29991151020060836)
(46.84684684684685 -0.26250867914831877)
(46.94694694694695 -0.22406777183652626)
(47.04704704704705 -0.18474080073736532)
(47.14714714714715 -0.14468328221390886)
(47.24724724724725 -0.10405362153919132)
(47.34734734734735 -0.06301248649118377)
(47.44744744744745 -0.02172217200083938)
(47.54754754754755 0.019654041634371643)
(47.64764764764765 0.06095253443349405)
(47.74774774774775 0.10200999375838152)
(47.84784784784785 0.14266406012462016)
(47.94794794794795 0.18275396924325563)
(48.04804804804805 0.22212118775441755)
(48.14814814814815 0.2606100401388345)
(48.24824824824825 0.2980683243281961)
(48.34834834834835 0.33434791357993177)
(48.44844844844845 0.369305342236339)
(48.54854854854855 0.40280237305170163)
(48.64864864864865 0.43470654384394963)
(48.74874874874875 0.4648916913091251)
(48.84884884884885 0.49323844992729593)
(48.94894894894895 0.519634723986995)
(49.04904904904905 0.5439761308615998)
(49.14914914914915 0.5661664137847372)
(49.24924924924925 0.5861178224924227)
(49.34934934934935 0.6037514602266875)
(49.44944944944945 0.6189975957285117)
(49.54954954954955 0.6317959389862854)
(49.64964964964965 0.642095879649372)
(49.74974974974975 0.6498566871639804)
(49.84984984984985 0.6550476718399195)
(49.94994994994995 0.6576483062113059)
(50.050050050050054 0.6576483062113059)
(50.150150150150154 0.6550476718399195)
(50.250250250250254 0.6498566871639799)
(50.350350350350354 0.6420958796493713)
(50.450450450450454 0.6317959389862852)
(50.550550550550554 0.6189975957285114)
(50.650650650650654 0.603751460226687)
(50.750750750750754 0.5861178224924223)
(50.850850850850854 0.5661664137847369)
(50.950950950950954 0.5439761308615993)
(51.051051051051054 0.5196347239869931)
(51.151151151151154 0.4932384499272953)
(51.251251251251254 0.4648916913091229)
(51.351351351351354 0.4347065438439492)
(51.451451451451454 0.4028023730517029)
(51.551551551551555 0.36930534223633643)
(51.651651651651655 0.3343479135799312)
(51.751751751751755 0.29806832432819325)
(51.851851851851855 0.2606100401388338)
(51.951951951951955 0.2221211877544147)
(52.052052052052055 0.18275396924325493)
(52.152152152152155 0.14266406012461946)
(52.252252252252255 0.10200999375837848)
(52.352352352352355 0.06095253443349333)
(52.452452452452455 0.019654041634368583)
(52.552552552552555 -0.0217221720008401)
(52.652652652652655 -0.06301248649118214)
(52.752752752752755 -0.10405362153919205)
(52.852852852852855 -0.14468328221390958)
(52.952952952952955 -0.18474080073736832)
(53.053053053053056 -0.22406777183652693)
(53.153153153153156 -0.2625086791483216)
(53.253253253253256 -0.2999115102006089)
(53.353353353353356 -0.33612835753723025)
(53.453453453453456 -0.371016003609969)
(53.553553553553556 -0.4044364871245258)
(53.653653653653656 -0.4362576486009623)
(53.753753753753756 -0.46635365299112835)
(53.853853853853856 -0.494605487286529)
(53.953953953953956 -0.5209014311487496)
(54.054054054054056 -0.5451374987014672)
(54.154154154154156 -0.5672178497369171)
(54.254254254254256 -0.5870551687107637)
(54.354354354354356 -0.6045710100266759)
(54.454454454454456 -0.6196961082451444)
(54.55455455455456 -0.6323706519898992)
(54.65465465465466 -0.6425445204687291)
(54.75475475475476 -0.6501774816734198)
(54.85485485485486 -0.6552393514750448)
(54.95495495495496 -0.6577101129854493)
(55.05505505505506 -0.6575799957129492)
(55.15515515515516 -0.6548495141992045)
(55.25525525525526 -0.6495294659844931)
(55.35535535535536 -0.6416408889094259)
(55.45545545545546 -0.6312149779219564)
(55.55555555555556 -0.6182929617186526)
(55.65565565565566 -0.6029259397080745)
(55.75575575575576 -0.5851746799409372)
(55.85585585585586 -0.5651093788061803)
(55.95595595595596 -0.5428093834431623)
(56.05605605605606 -0.5183628779677298)
(56.15615615615616 -0.491866534752947)
(56.25625625625626 -0.4634251321434485)
(56.35635635635636 -0.43315114011521133)
(56.45645645645646 -0.40116427551914496)
(56.55655655655656 -0.3675910286673406)
(56.65665665665666 -0.33256416313404025)
(56.75675675675676 -0.2962221907492939)
(56.85685685685686 -0.25870882386151106)
(56.95695695695696 -0.2201724070347814)
(57.05705705705706 -0.18076533042841772)
(57.15715715715716 -0.14064342717834935)
(57.25725725725726 -0.09996535716349497)
(57.35735735735736 -0.05889197959393561)
(57.45745745745746 -0.017585716901906544)
(57.55755755755756 0.0237900875488187)
(57.65765765765766 0.06507181539539195)
(57.75775775775776 0.10609622029574835)
(57.85785785785786 0.1467010734773984)
(57.95795795795796 0.18672580526224983)
(58.05805805805806 0.22601214003063158)
(58.15815815815816 0.2644047221136343)
(58.25825825825826 0.3017517301385973)
(58.35835835835836 0.33790547739847976)
(58.45845845845846 0.37272299587087837)
(58.55855855855856 0.40606660157726593)
(58.65865865865866 0.4378044390468048)
(58.75875875875876 0.46781100273158766)
(58.85885885885886 0.49596763331151217)
(58.95895895895896 0.5221629869260664)
(59.05905905905906 0.5462934754775772)
(59.15915915915916 0.568263676264684)
(59.25925925925926 0.5879867093262025)
(59.35935935935936 0.6053845810032115)
(59.45945945945946 0.6203884923607066)
(59.55955955955956 0.6329391112492535)
(59.65965965965966 0.6429868069307249)
(59.75975975975976 0.6504918463403583)
(59.85985985985987 0.6554245512089896)
(59.95995995995997 0.6577654154241502)
(60.06006006006007 0.6575051821659272)
(60.16016016016017 0.6546448805125521)
(60.26026026026027 0.6491958213709675)
(60.36036036036037 0.6411795527484607)
(60.46046046046047 0.6306277745422476)
(60.56056056056057 0.6175822131839522)
(60.66066066066067 0.6020944566347093)
(60.76076076076077 0.5842257503833911)
(60.86086086086087 0.564046755254648)
(60.96096096096097 0.5416372679845455)
(61.06106106106107 0.5170859056687078)
(61.16116116116117 0.4904897553308489)
(61.26126126126127 0.46195398999744197)
(61.36136136136137 0.43159145279669825)
(61.46146146146147 0.39952221072659433)
(61.56156156156157 0.36587307985644796)
(61.66166166166167 0.330777123839714)
(61.76176176176177 0.29437312772099705)
(61.86186186186187 0.2568050491181681)
(61.96196196196197 0.21822144894982812)
(62.06206206206207 0.17877490395922446)
(62.16216216216217 0.13862140335787326)
(62.26226226226227 0.09791973197469167)
(62.36236236236237 0.05683084235008509)
(62.46246246246247 0.015517218257869378)
(62.56256256256257 -0.025857767827940244)
(62.66266266266267 -0.06713050078065638)
(62.76276276276277 -0.10813776982805015)
(62.86286286286287 -0.1487174139604144)
(62.96296296296297 -0.18870896318746797)
(63.06306306306307 -0.22795427310816896)
(63.16316316316317 -0.2662981502841138)
(63.26326326326327 -0.3035889659435584)
(63.36336336336337 -0.3396792555890951)
(63.46346346346347 -0.3744263021380011)
(63.56356356356357 -0.40769270028912835)
(63.66366366366367 -0.4393468998847037)
(63.76376376376377 -0.46926372611824246)
(63.86386386386387 -0.49732487453148777)
(63.96396396396397 -0.5234193788429624)
(64.06406406406407 -0.5474440497580546)
(64.16416416416416 -0.5693038830254784)
(64.26426426426427 -0.5889124351263962)
(64.36436436436436 -0.6061921651105947)
(64.46446446446447 -0.6210747412279605)
(64.56456456456456 -0.6335013111426444)
(64.66466466466467 -0.6434227346614281)
(64.76476476476476 -0.6507997780559283)
(64.86486486486487 -0.6556032692102471)
(64.96496496496496 -0.6578142129805022)
(65.06506506506507 -0.6574238663100983)
(65.16516516516516 -0.6544337728036609)
(65.26526526526527 -0.6488557566229384)
(65.36536536536536 -0.6407118757288004)
(65.46546546546547 -0.6300343346542303)
(65.56556556556556 -0.6168653571532613)
(65.66566566566567 -0.6012570192294344)
(65.76576576576576 -0.5832710432040938)
(65.86586586586587 -0.5629785536388172)
(65.96596596596596 -0.5404597960772322)
(66.06606606606607 -0.5158038197183694)
(66.16616616616616 -0.48910812527648456)
(66.26626626626627 -0.4604782794197652)
(66.36636636636636 -0.4300274973127379)
(66.46646646646647 -0.39787619491303666)
(66.56656656656656 -0.364151512793093)
(66.66666666666667 -0.32898681336964486)
(66.76676676676676 -0.29252115352936214)
(66.86686686686687 -0.25489873473593705)
(66.96696696696696 -0.21626833279329177)
(67.06706706706707 -0.1767827095197382)
(67.16716716716716 -0.13659800865973207)
(67.26726726726727 -0.0958731384219122)
(67.36736736736736 -0.05476914308529447)
(67.46746746746747 -0.013448566158395396)
(67.56756756756756 0.027925192390145508)
(67.66766766766767 0.06918852228788869)
(67.76776776776777 0.11017824994645492)
(67.86786786786787 0.15073228372262124)
(67.96796796796797 0.19069025490084993)
(68.06806806806807 0.2298941518626672)
(68.16816816816817 0.2681889449349574)
(68.26826826826827 0.3054231994463883)
(68.36836836836838 0.3414496745675323)
(68.46846846846847 0.3761259055667121)
(68.56856856856858 0.40931476717902554)
(68.66866866866867 0.4408850158607038)
(68.76876876876878 0.47071180878457763)
(68.86886886886887 0.49867719752420164)
(68.96896896896898 0.5246705944745133)
(69.06906906906907 0.5485892101644448)
(69.16916916916918 0.5703384597323184)
(69.26926926926927 0.5898323369565)
(69.36936936936938 0.6069937543623332)
(69.46946946946947 0.6217548480603372)
(69.56956956956958 0.6340572461102737)
(69.66966966966967 0.6438522993497884)
(69.76976976976978 0.6511012737748819)
(69.86986986986987 0.6557755037114088)
(69.96996996996998 0.6578565051719291)
(70.07007007007007 0.6573360489496243)
(70.17017017017018 0.6542161931602504)
(70.27027027027027 0.6485092751034293)
(70.37037037037038 0.6402378624754699)
(70.47047047047047 0.6294346641266468)
(70.57057057057058 0.616142400715829)
(70.67067067067067 0.6004136357739726)
(70.77077077077078 0.5823105678444911)
(70.87087087087087 0.5619047845225217)
(70.97097097097098 0.5392769793656662)
(71.07107107107107 0.5145166327957363)
(71.17117117117118 0.4877216582532827)
(71.27127127127127 0.45899801500425874)
(71.37137137137138 0.4284592891298396)
(71.47147147147147 0.39622624435651976)
(71.57157157157158 0.3624263445024655)
(71.67167167167167 0.3271932494288624)
(71.77177177177178 0.29066628648923376)
(71.87187187187187 0.25298989956705265)
