10000
(
(0.0 ((0 0 0)(0.0 0.0 0.0)))
(0.07200720072007201 ((0 0 0)(40.21535099653124 -12.354938228374033 10.254720101301492)))
(0.0738073807380738 ((0 0 0)(40.64196386422848 -12.745529297446417 10.723446034298524)))
(0.07560756075607561 ((0 0 0)(41.053179934777 -13.136656403519726 11.196246977094368)))
(0.0774077407740774 ((0 0 0)(41.45004555478361 -13.52832754815015 11.672909756813457)))
(0.07920792079207921 ((0 0 0)(41.833569538842205 -13.920546250841209 12.153246098661079)))
(0.081008100810081 ((0 0 0)(42.20472250211123 -14.313311059021542 12.637090949009298)))
(0.08280828082808281 ((0 0 0)(42.56443655754071 -14.706615238297157 13.124300850326946)))
(0.0846084608460846 ((0 0 0)(42.913605328857834 -15.100446611483326 13.614752378745926)))
(0.08640864086408641 ((0 0 0)(43.25308423416077 -15.494787518660813 14.108340651858539)))
(0.0882088208820882 ((0 0 0)(43.58369099876567 -15.889614874026533 14.6049779117107)))
(0.09000900090009001 ((0 0 0)(43.90620635972117 -16.28490029858586 15.104592185820234)))
(0.0918091809180918 ((0 0 0)(44.22137492808213 -16.680610310730625 15.607126027330105)))
(0.09360936093609361 ((0 0 0)(44.52990617856882 -17.076706559461716 16.112535334046775)))
(0.0954095409540954 ((0 0 0)(44.832475539595606 -17.47314608744343 16.620788245052168)))
(0.09720972097209721 ((0 0 0)(45.12972555980454 -17.869881613229996 17.13186411276562)))
(0.099009900990099 ((0 0 0)(45.42226713017291 -18.266861823897717 17.645752547729245)))
(0.10081008100810081 ((0 0 0)(45.71068074346758 -18.664031670964366 18.162452532955133)))
(0.1026102610261026 ((0 0 0)(45.99551777529384 -19.061332663903958 18.68197160437932)))
(0.10441044104410441 ((0 0 0)(46.277301773235294 -19.458703156785923 19.2043250937825)))
(0.1062106210621062 ((0 0 0)(46.556529742607786 -19.85607862460934 19.729535430444987)))
(0.10801080108010801 ((0 0 0)(46.833673419170424 -20.253391926779525 20.2576314977804)))
(0.1098109810981098 ((0 0 0)(47.10918052075605 -20.65057355590983 20.78864804122429)))
(0.1116111611161116 ((0 0 0)(47.383475971217365 -21.047551870739767 21.322625123727516)))
(0.1134113411341134 ((0 0 0)(47.656963091349084 -21.444253312461903 21.859607625310957)))
(0.1152115211521152 ((0 0 0)(47.930024752551184 -21.840602604156086 22.399644783265888)))
(0.11701170117011701 ((0 0 0)(48.20302448995949 -22.236522933354664 22.94278976972691)))
(0.1188118811881188 ((0 0 0)(48.476307572600845 -22.63193611802106 23.48909930350134)))
(0.12061206120612061 ((0 0 0)(48.750202028844356 -23.026762756421817 24.03863329319686)))
(0.1224122412241224 ((0 0 0)(49.02501962602675 -23.420922361524543 24.591454508850628)))
(0.12421242124212421 ((0 0 0)(49.301056803646716 -23.814333480663084 25.147628279426026)))
(0.126012601260126 ((0 0 0)(49.57859555995239 -24.206913801289485 25.707222213700742)))
(0.1278127812781278 ((0 0 0)(49.8579042921063 -24.598580243680313 26.27030594222289)))
(0.12961296129612962 ((0 0 0)(50.13923859040474 -24.989249041494055 26.83695087816312)))
(0.1314131413141314 ((0 0 0)(50.42284198726756 -25.378835811084443 27.407229995030157)))
(0.1332133213321332 ((0 0 0)(50.708946661903305 -25.767255610471935 27.981217619354698)))
(0.135013501350135 ((0 0 0)(50.997774101702014 -26.154422988858553 28.558989236574238)))
(0.13681368136813682 ((0 0 0)(51.289535721519705 -26.540252027550455 29.140621308474017)))
(0.1386138613861386 ((0 0 0)(51.58443344209898 -26.924656373121703 29.726191100651334)))
(0.1404140414041404 ((0 0 0)(51.88266022892476 -27.307549263620107 30.31577651858052)))
(0.1422142214221422 ((0 0 0)(52.184400592847204 -27.688843548580124 30.909455950954776)))
(0.14401440144014402 ((0 0 0)(52.48983105381884 -28.068451703570187 31.50730811907596)))
(0.1458145814581458 ((0 0 0)(52.79912056909182 -28.446285839963657 32.10941193115249)))
(0.1476147614761476 ((0 0 0)(53.11243092721048 -28.82225771058516 32.71584634044689)))
(0.1494149414941494 ((0 0 0)(53.429917109110875 -29.19627871184644 33.32669020629343)))
(0.15121512151215122 ((0 0 0)(53.751727617611635 -29.56825988295099 33.94202215707831)))
(0.153015301530153 ((0 0 0)(54.07800477654412 -29.938111902711167 34.56192045434396)))
(0.1548154815481548 ((0 0 0)(54.40888500073259 -30.305745084490077 35.18646285724321)))
(0.1566156615661566 ((0 0 0)(54.744499037993464 -30.671069369749308 35.815726486630524)))
(0.15841584158415842 ((0 0 0)(55.084972184281106 -31.033994320655097 36.44978768813659)))
(0.1602160216021602 ((0 0 0)(55.43042447306449 -31.394429112168865 37.08872189362726)))
(0.162016201620162 ((0 0 0)(55.78097083997847 -31.752282524023407 37.73260348050256)))
(0.1638163816381638 ((0 0 0)(56.13672126375282 -32.10746293296277 38.38150562834303)))
(0.16561656165616562 ((0 0 0)(56.49778088438435 -32.45987830560412 39.03550017246248)))
(0.1674167416741674 ((0 0 0)(56.86425009948346 -32.809436192259014 39.69465745397496)))
(0.1692169216921692 ((0 0 0)(57.23622463969314 -33.156043722035456 40.35904616603501)))
(0.171017101710171 ((0 0 0)(57.61379562405231 -33.49960759952451 41.02873319595794)))
(0.17281728172817282 ((0 0 0)(57.99704959615046 -33.84003410336201 41.70378346297876)))
(0.17461746174617462 ((0 0 0)(58.38606854190116 -34.17722908694031 42.38425975145625)))
(0.1764176417641764 ((0 0 0)(58.78092988974754 -34.51109798153381 43.070222539381696)))
(0.1782178217821782 ((0 0 0)(59.18170649410264 -34.84154580208968 43.761729822104094)))
(0.18001800180018002 ((0 0 0)(59.58846660282165 -35.16847715592332 44.458836931234465)))
(0.18181818181818182 ((0 0 0)(60.001273809503665 -35.491796254548376 45.16159634875168)))
(0.1836183618361836 ((0 0 0)(60.42018699142564 -35.811406928859775 45.870057516384314)))
(0.1854185418541854 ((0 0 0)(60.84526023391933 -36.127212647878544 46.58426664040563)))
(0.18721872187218722 ((0 0 0)(61.27654274201941 -36.43911654125671 47.30426649203632)))
(0.18901890189018902 ((0 0 0)(61.71407874022866 -36.74702142573005 48.03009620371482)))
(0.1908190819081908 ((0 0 0)(62.15790736127159 -37.05082983569538 48.76179106155839)))
(0.1926192619261926 ((0 0 0)(62.60806252473689 -37.35044405807847 49.49938229440468)))
(0.19441944194419442 ((0 0 0)(63.064572806541555 -37.64576617164578 50.24289685989194)))
(0.19621962196219622 ((0 0 0)(63.527461300188385 -37.93669809090142 50.99235722810731)))
(0.198019801980198 ((0 0 0)(63.996745470827804 -38.223141614696026 51.74778116340147)))
(0.1998199819981998 ((0 0 0)(64.47243700317995 -38.50499847966051 52.50918150504291)))
(0.20162016201620162 ((0 0 0)(64.95454164441912 -38.78217041856111 53.27656594745688)))
(0.20342034203420342 ((0 0 0)(65.44305904317191 -39.054559223655076 54.04993682086747)))
(0.2052205220522052 ((0 0 0)(65.93798258582972 -39.32206681510838 54.82929087323476)))
(0.207020702070207 ((0 0 0)(66.4392992314277 -39.58459531451595 55.61461905445025)))
(0.20882088208820881 ((0 0 0)(66.94698934639253 -39.84204712354457 56.40590630382597)))
(0.21062106210621062 ((0 0 0)(67.4610265405112 -40.09432500769496 57.20313134197766)))
(0.2124212421242124 ((0 0 0)(67.98137750552075 -40.341332185155494 58.00626646827113)))
(0.2142214221422142 ((0 0 0)(68.50800185776383 -40.58297242069384 58.81527736505789)))
(0.21602160216021601 ((0 0 0)(69.04085198639594 -40.819150124505796 59.630122909983896)))
(0.21782178217821782 ((0 0 0)(69.57987290866602 -41.04977045591142 60.45075499770564)))
(0.2196219621962196 ((0 0 0)(70.12500213382259 -41.27473943175891 61.277118372386425)))
(0.2214221422142214 ((0 0 0)(70.67616953721948 -41.493964039364975 62.10915047238494)))
(0.2232223222322232 ((0 0 0)(71.23329724620986 -41.7073523537884 62.946781288569)))
(0.22502250225022502 ((0 0 0)(71.79629953942244 -41.91481365920091 63.78993323770475)))
(0.2268226822682268 ((0 0 0)(72.36508276100754 -42.11625857408461 64.63852105237298)))
(0.2286228622862286 ((0 0 0)(72.93954525142351 -42.31159917995268 65.49245168885714)))
(0.2304230423042304 ((0 0 0)(73.51957729630371 -42.50074915325453 66.35162425442341)))
(0.23222322232223222 ((0 0 0)(74.10506109490208 -42.68362390009406 67.21592995537782)))
(0.23402340234023403 ((0 0 0)(74.69587074955616 -42.86014069335532 68.08525206723499)))
(0.2358235823582358 ((0 0 0)(75.29187227753545 -43.030218811798456 68.95946592826476)))
(0.2376237623762376 ((0 0 0)(75.89292364655503 -43.193779680657194 69.83843895760228)))
(0.23942394239423942 ((0 0 0)(76.49887483513142 -43.35074701324083 70.72203069900849)))
(0.24122412241224123 ((0 0 0)(77.10956791883996 -43.5010469530151 71.610092891254)))
(0.243024302430243 ((0 0 0)(77.72483718339855 -43.64460821561391 72.50246956596992)))
(0.2448244824482448 ((0 0 0)(78.34450926535554 -43.78136223021014 73.39899717366362)))
(0.24662466246624662 ((0 0 0)(78.96840332099652 -43.911243279657825 74.29950473843883)))
(0.24842484248424843 ((0 0 0)(79.59633122390983 -44.034188638801666 75.20381404178717)))
(0.2502250225022502 ((0 0 0)(80.22809779146418 -44.150138710340975 76.11173983563235)))
(0.252025202520252 ((0 0 0)(80.86350104025364 -44.25903715762885 77.02309008461319)))
(0.2538253825382538 ((0 0 0)(81.50233247036057 -44.36083103378626 77.93766623738888)))
(0.2556255625562556 ((0 0 0)(82.14437737807516 -44.45547090651512 78.8552635265363)))
(0.25742574257425743 ((0 0 0)(82.78941519649305 -44.54291097800276 79.77567129639607)))
(0.25922592259225924 ((0 0 0)(83.43721986319612 -44.62310919932618 80.69867335800602)))
(0.261026102610261 ((0 0 0)(84.08756021400335 -44.696027378782624 81.62404837004165)))
(0.2628262826282628 ((0 0 0)(84.74020040156611 -44.7616312835994 82.55157024447301)))
(0.2646264626462646 ((0 0 0)(85.3949003373736 -44.819890734506316 83.48100857543487)))
(0.2664266426642664 ((0 0 0)(86.05141615553808 -44.87077969268922 84.41212908961249)))
(0.2682268226822682 ((0 0 0)(86.70950069654073 -44.91427633868489 85.34469411625285)))
(0.27002700270027 ((0 0 0)(87.36890400894903 -44.95036314282147 86.27846307474067)))
(0.27182718271827183 ((0 0 0)(88.02937386695999 -44.979026926859504 87.21319297751933)))
(0.27362736273627364 ((0 0 0)(88.69065630148872 -45.00025891654143 88.14863894599958)))
(0.2754275427542754 ((0 0 0)(89.35249614240671 -45.01405478481388 89.0845547369791)))
(0.2772277227722772 ((0 0 0)(90.01463756944341 -45.02041468554717 90.02069327700444)))
(0.279027902790279 ((0 0 0)(90.67682466919693 -45.01934327763827 90.95680720203286)))
(0.2808280828082808 ((0 0 0)(91.33880199566019 -45.01084973944565 91.89264939970793)))
(0.2826282628262826 ((0 0 0)(92.00031513165274 -44.994947773570125 92.8279735515423)))
(0.2844284428442844 ((0 0 0)(92.6611112485615 -44.97165560205906 93.76253467230846)))
(0.28622862286228623 ((0 0 0)(93.32093966183287 -44.94099595217547 94.69608964397096)))
(0.28802880288028804 ((0 0 0)(93.97955237972307 -44.902996032937104 95.62839774155076)))
(0.28982898289828984 ((0 0 0)(94.63670464290577 -44.85768750268987 96.55922114839929)))
(0.2916291629162916 ((0 0 0)(95.29215545264938 -44.805106428041185 97.48832545846231)))
(0.2934293429342934 ((0 0 0)(95.94566808541632 -44.74529323453125 98.41548016324695)))
(0.2952295229522952 ((0 0 0)(96.59701059189261 -44.67829264947569 99.34045912135113)))
(0.297029702970297 ((0 0 0)(97.2459562786368 -44.6041536374579 100.26304100858395)))
(0.2988298829882988 ((0 0 0)(97.8922841707274 -44.52292932899613 101.18300974688658)))
(0.30063006300630063 ((0 0 0)(98.53577945399928 -44.43467694294658 102.1001549104604)))
(0.30243024302430244 ((0 0 0)(99.1762338956759 -44.339457703239425 103.01427210771251)))
(0.30423042304230424 ((0 0 0)(99.8134462424329 -44.23733675057256 103.92516333784558)))
(0.306030603060306 ((0 0 0)(100.44722259516278 -44.1283830497112 104.83263732113345)))
(0.3078307830783078 ((0 0 0)(101.07737675994562 -44.012669293058885 105.73650980214683)))
(0.3096309630963096 ((0 0 0)(101.70373057496947 -43.89027180117821 106.63660382541187)))
(0.3114311431143114 ((0 0 0)(102.3261142133794 -43.7612704209466 107.53274998320042)))
(0.3132313231323132 ((0 0 0)(102.94436646226605 -43.62574842203265 108.42478663536284)))
(0.31503150315031503 ((0 0 0)(103.55833497822856 -43.483792392377296 109.31256010131564)))
(0.31683168316831684 ((0 0 0)(104.16787652016735 -43.3354921333539 110.19592482449201)))
(0.31863186318631864 ((0 0 0)(104.77285716016648 -43.18094055526911 111.07474350974344)))
(0.3204320432043204 ((0 0 0)(105.37315247352505 -43.02023357384903 111.9488872343503)))
(0.3222322232223222 ((0 0 0)(105.96864770918101 -42.85347000833431 112.8182355334566)))
(0.324032403240324 ((0 0 0)(106.55923794194224 -42.68075148178125 113.68267646088094)))
(0.3258325832583258 ((0 0 0)(107.1448282080997 -42.502182324140534 114.54210662638422)))
(0.3276327632763276 ((0 0 0)(107.72533362614101 -42.31786947865034 115.3964312105798)))
(0.32943294329432943 ((0 0 0)(108.30067950441482 -42.127922412049514 116.2455639587671)))
(0.33123312331233123 ((0 0 0)(108.87080143771313 -41.932453029078125 117.08942715504466)))
(0.33303330333033304 ((0 0 0)(109.43564539484221 -41.73157559169436 117.92795157811686)))
(0.3348334833483348 ((0 0 0)(109.99516779934521 -41.52540664339686 118.76107644025764)))
(0.3366336633663366 ((0 0 0)(110.54933560561604 -41.31406493899782 119.58874931091887)))
(0.3384338433843384 ((0 0 0)(111.09812637271334 -41.09767138014935 120.41092602648871)))
(0.3402340234023402 ((0 0 0)(111.64152833823788 -40.87634895687976 121.22757058770702)))
(0.342034203420342 ((0 0 0)(112.17954049468418 -40.65022269534847 122.0386550462307)))
(0.3438343834383438 ((0 0 0)(112.71217267071393 -40.41941961198218 122.84415938182042)))
(0.34563456345634563 ((0 0 0)(113.23944561982825 -40.184068674102456 123.64407137158516)))
(0.34743474347434744 ((0 0 0)(113.76139111893688 -39.94430076710505 124.43838645267428)))
(0.34923492349234925 ((0 0 0)(114.27805207933783 -39.700248668197936 125.22710757975516)))
(0.351035103510351 ((0 0 0)(114.78948267263053 -39.45204702664902 126.01024507854935)))
(0.3528352835283528 ((0 0 0)(115.29574847408789 -39.199832350437894 126.78781649663188)))
(0.3546354635463546 ((0 0 0)(115.79692662601141 -38.94374299914531 127.55984645261803)))
(0.3564356435643564 ((0 0 0)(116.29310602358751 -38.683919182851426 128.32636648478146)))
(0.3582358235823582 ((0 0 0)(116.78438752574989 -38.42050296674652 129.0874149000555)))
(0.36003600360036003 ((0 0 0)(117.27088419353655 -38.15363828108852 129.84303662427484)))
(0.36183618361836184 ((0 0 0)(117.75272155840577 -37.883470936065834 130.59328305441505)))
(0.36363636363636365 ((0 0 0)(118.23003792294536 -37.61014864104385 131.3382119134823)))
(0.3654365436543654 ((0 0 0)(118.70298469637038 -37.33382102758842 132.07788710859546)))
(0.3672367236723672 ((0 0 0)(119.17172676715475 -37.05463967556722 132.81237859268722)))
(0.369036903690369 ((0 0 0)(119.6364429150819 -36.7727581415306 133.54176223013195)))
(0.3708370837083708 ((0 0 0)(120.09732626492247 -36.48833198846755 134.26611966648133)))
(0.3726372637263726 ((0 0 0)(120.55458478385258 -36.20151881591786 134.98553820235733)))
(0.37443744374437443 ((0 0 0)(121.00844182460966 -35.912478289297205 135.70011067141388)))
(0.37623762376237624 ((0 0 0)(121.45913671623971 -35.621372167161155 136.4099353221311)))
(0.37803780378037805 ((0 0 0)(121.9069254041153 -35.32836432499013 137.11511570305373)))
(0.3798379837983798 ((0 0 0)(122.35208114069032 -35.03362077392801 137.81576055091767)))
(0.3816381638163816 ((0 0 0)(122.79489522820036 -34.73730967274372 138.51198368093534)))
(0.3834383438343834 ((0 0 0)(123.2356778142093 -34.43960133111739 139.20390387832177)))
(0.3852385238523852 ((0 0 0)(123.67475874052934 -34.14066820217123 139.89164478993982)))
(0.387038703870387 ((0 0 0)(124.11248844560198 -33.840684861981785 140.5753348147267)))
(0.38883888388838883 ((0 0 0)(124.54923891990175 -33.53982797361642 141.25510699132522)))
(0.39063906390639064 ((0 0 0)(124.98540471330692 -33.23827623304435 141.93109888108884)))
(0.39243924392439244 ((0 0 0)(125.42140399265475 -32.936210294075906 142.60345244435067)))
(0.3942394239423942 ((0 0 0)(125.85767964685023 -32.63381266929584 143.27231390754315)))
(0.396039603960396 ((0 0 0)(126.29470043591226 -32.33126760377558 143.9378336184276)))
(0.3978397839783978 ((0 0 0)(126.73296217919722 -32.02876091818673 144.60016588633448)))
(0.3996399639963996 ((0 0 0)(127.17298897672889 -31.72647981780214 145.2594688039271)))
(0.4014401440144014 ((0 0 0)(127.6153344560565 -31.424612663768883 145.91590404658368)))
(0.40324032403240323 ((0 0 0)(128.06058303534823 -31.1233487029892 146.56963664503766)))
(0.40504050405040504 ((0 0 0)(128.50935119148343 -30.82287775295606 147.2208347264347)))
(0.40684068406840684 ((0 0 0)(128.9622887197144 -30.523389837990106 147.8696692184437)))
(0.40864086408640865 ((0 0 0)(129.42007996901367 -30.225074773525495 148.51631351051634)))
(0.4104410441044104 ((0 0 0)(129.883445034487 -29.928121695424995 149.16094306581584)))
(0.4122412241224122 ((0 0 0)(130.35314088520758 -29.632718531795103 149.80373497674762)))
(0.414041404140414 ((0 0 0)(130.82996240250557 -29.339051415456463 150.44486745642686)))
(0.4158415841584158 ((0 0 0)(131.3147433001312 -29.047304036134996 151.08451925783018)))
(0.41764176417641763 ((0 0 0)(131.80835689380623 -28.757656932620602 151.72286901181505)))
(0.41944194419441944 ((0 0 0)(132.31171668351269 -28.47028672663486 152.36009447468385)))
(0.42124212421242124 ((0 0 0)(132.82577670747236 -28.18536530200188 152.9963716755519)))
(0.42304230423042305 ((0 0 0)(133.35153162219908 -27.903058934980127 153.63187395349135)))
(0.4248424842484248 ((0 0 0)(133.89001645833588 -27.623527384330355 154.2667708743305)))
(0.4266426642664266 ((0 0 0)(134.44230599731674 -27.34692295291349 154.90122701715072)))
(0.4284428442844284 ((0 0 0)(135.0095137093518 -27.07338953637313 155.53540062103116)))
(0.4302430243024302 ((0 0 0)(135.59279018898584 -26.803061678781187 156.1694420835468)))
(0.43204320432043203 ((0 0 0)(136.19332102072462 -26.536063660032024 156.80349230404633)))
(0.43384338433843384 ((0 0 0)(136.81232400420495 -26.27250864524021 157.43768086696394)))
(0.43564356435643564 ((0 0 0)(137.45104566638227 -26.012497932388165 158.07212406351394)))
(0.43744374437443745 ((0 0 0)(138.1107569875596 -25.756120340889613 158.70692275425426)))
(0.4392439243924392 ((0 0 0)(138.79274826914414 -25.503451790441854 159.34216008037512)))
(0.441044104410441 ((0 0 0)(139.4983230742064 -25.2545551263124 159.97789903837273)))
(0.4428442844284428 ((0 0 0)(140.22879117766146 -25.00948025374931 160.61417994119327)))
(0.4446444644464446 ((0 0 0)(140.9854604716409 -24.768264650111576 161.25101779916355)))
(0.4464446444644464 ((0 0 0)(141.76962778381778 -24.530934328071954 161.8883996661861)))
(0.44824482448244823 ((0 0 0)(142.58256858249527 -24.29750532620069 162.52628201084886)))
(0.45004500450045004 ((0 0 0)(143.42552556250826 -24.067985803609275 163.16458818823656)))
(0.45184518451845185 ((0 0 0)(144.2996961306543 -23.842378812195737 163.8032061061616)))
(0.4536453645364536 ((0 0 0)(145.20621883853795 -23.620685812334777 164.44198619887632)))
(0.4554455445544554 ((0 0 0)(146.1461588442445 -23.40291098444307 165.08073984145864)))
(0.4572457245724572 ((0 0 0)(147.12049252176823 -23.189066368513192 165.71923835804566)))
(0.459045904590459 ((0 0 0)(148.1300913778866 -22.979177835263428 166.3572127956136)))
(0.4608460846084608 ((0 0 0)(149.1757054791231 -22.773291854941565 166.9943546503483)))
(0.46264626462646263 ((0 0 0)(150.25794663512858 -22.57148298227658 167.6303177436529)))
(0.46444644464446444 ((0 0 0)(151.3772716273695 -22.373861918303547 168.26472144688782)))
(0.46624662466246625 ((0 0 0)(152.53396581123698 -22.18058394222506 168.89715544503758)))
(0.46804680468046805 ((0 0 0)(153.72812745306402 -21.99185743056364 169.52718620638288)))
(0.4698469846984698 ((0 0 0)(154.95965318838344 -21.80795209936059 170.15436528460725)))
(0.4716471647164716 ((0 0 0)(156.22822500137198 -21.629206522503374 170.77823951852636)))
(0.4734473447344734 ((0 0 0)(157.53329912532655 -21.45603440172724 171.39836311046096)))
(0.4752475247524752 ((0 0 0)(158.8740972481905 -21.288928999823835 172.01431145614703)))
(0.47704770477047703 ((0 0 0)(160.24960037431643 -21.128465108495586 172.62569646796683)))
(0.47884788478847884 ((0 0 0)(161.65854564357772 -20.97529791811919 173.23218298297218)))
(0.48064806480648065 ((0 0 0)(163.09942634263658 -20.830158201155417 173.83350568498767)))
(0.48244824482448245 ((0 0 0)(164.57049526306966 -20.693843326046082 174.4294858075248)))
(0.4842484248424842 ((0 0 0)(166.06977147100906 -20.56720379324815 175.02004673713935)))
(0.486048604860486 ((0 0 0)(167.59505045810772 -20.451125233027355 175.60522752492605)))
(0.4878487848784878 ((0 0 0)(169.1439175500305 -20.346506120596768 176.18519325919027)))
(0.4896489648964896 ((0 0 0)(170.71376436265805 -20.254231831625155 176.76024127690656)))
(0.49144914491449143 ((0 0 0)(172.3018080236667 -20.175146050666985 177.33080231340097)))
(0.49324932493249324 ((0 0 0)(173.90511282268048 -20.11002091500586 177.89743591836347)))
(0.49504950495049505 ((0 0 0)(175.52061391918144 -20.059527576440257 178.4608197984736)))
(0.49684968496849685 ((0 0 0)(177.14514272350345 -20.02420904162873 179.02173316309975)))
(0.4986498649864986 ((0 0 0)(178.77545356932058 -20.004457163605103 179.58103461334346)))
(0.5004500450045004 ((0 0 0)(-179.5917486895317 -20.00049547714213 -179.8603644240864)))
(0.5022502250225023 ((0 0 0)(-177.95978050633906 -20.012369199902448 -179.30152931536844)))
(0.504050405040504 ((0 0 0)(-176.33195122528372 -20.039943191685342 -178.74153320078386)))
(0.5058505850585058 ((0 0 0)(-174.71153474615664 -20.082908035437608 -178.1794875179696)))
(0.5076507650765076 ((0 0 0)(-173.1017415971744 -20.14079375427844 -177.6145702907634)))
(0.5094509450945094 ((0 0 0)(-171.50569175558536 -20.212990090723167 -177.04605062009563)))
(0.5112511251125113 ((0 0 0)(-169.92638857394377 -20.298771818216125 -176.47330816369654)))
(0.513051305130513 ((0 0 0)(-168.36669418742545 -20.3973272777015 -175.89584682989684)))
(0.5148514851485149 ((0 0 0)(-166.82930678712947 -20.507788249695377 -175.31330238023304)))
(0.5166516651665166 ((0 0 0)(-165.31674013949709 -20.629259371974047 -174.72544408109334)))
(0.5184518451845185 ((0 0 0)(-163.83130570825904 -20.760845558314507 -174.1321709223302)))
(0.5202520252025202 ((0 0 0)(-162.37509769095087 -20.901676215311195 -173.53350320256644)))
(0.522052205220522 ((0 0 0)(-160.94998121808223 -21.050925439896442 -172.92957045567945)))
(0.5238523852385238 ((0 0 0)(-159.55758388310562 -21.20782776316594 -172.32059676431268)))
(0.5256525652565256 ((0 0 0)(-158.19929068073282 -21.371689350664735 -171.70688448862143)))
(0.5274527452745275 ((0 0 0)(-156.8762423361253 -21.54189485255485 -171.08879735233467)))
(0.5292529252925292 ((0 0 0)(-155.58933691433478 -21.717910308517496 -170.46674369603775)))
(0.5310531053105311 ((0 0 0)(-154.3392345137191 -21.89928265134294 -169.84116055050688)))
(0.5328532853285328 ((0 0 0)(-153.12636477346635 -22.08563642657711 -169.21249901885074)))
(0.5346534653465347 ((0 0 0)(-151.95093686694983 -22.276668364157626 -168.5812112987958)))
(0.5364536453645364 ((0 0 0)(-150.81295161114804 -22.47214041426215 -167.9477395350671)))
(0.5382538253825382 ((0 0 0)(-149.71221529812811 -22.67187180612574 -167.31250657191526)))
(0.54005400540054 ((0 0 0)(-148.64835484684482 -22.875730616631554 -166.6759085797184)))
(0.5418541854185418 ((0 0 0)(-147.62083388054808 -23.083625254454653 -166.0383094571058)))
