3500
(
(0 ((-1.9780078e-05 0 0)(0 0 0)))
(0.0010002858 ((-2.42183e-05 0 0)(0 0 0)))
(0.0020005716 ((-2.9627493e-05 0 0)(0 0 0)))
(0.0030008574 ((-3.6216927e-05 0 0)(0 0 0)))
(0.0040011432 ((-4.4239471e-05 0 0)(0 0 0)))
(0.005001429 ((-5.3999971e-05 0 0)(0 0 0)))
(0.0060017148 ((-6.5864913e-05 0 0)(0 0 0)))
(0.0070020006 ((-8.0273413e-05 0 0)(0 0 0)))
(0.0080022864 ((-9.7749504e-05 0 0)(0 0 0)))
(0.0090025722 ((-0.00011891557 0 0)(0 0 0)))
(0.010002858 ((-0.00014450665 0 0)(0 0 0)))
(0.011003144 ((-0.000175385 0 0)(0 0 0)))
(0.01200343 ((-0.00021255422 0 0)(0 0 0)))
(0.013003715 ((-0.00025717185 0 0)(0 0 0)))
(0.014004001 ((-0.00031055902 0 0)(0 0 0)))
(0.015004287 ((-0.00037420562 0 0)(0 0 0)))
(0.016004573 ((-0.00044976939 0 0)(0 0 0)))
(0.017004859 ((-0.00053906743 0 0)(0 0 0)))
(0.018005144 ((-0.00064405911 0 0)(0 0 0)))
(0.01900543 ((-0.00076682032 0 0)(0 0 0)))
(0.020005716 ((-0.00090950964 0 0)(0 0 0)))
(0.021006002 ((-0.0010743286 0 0)(0 0 0)))
(0.022006288 ((-0.0012634783 0 0)(0 0 0)))
(0.023006573 ((-0.0014791167 0 0)(0 0 0)))
(0.024006859 ((-0.0017233185 0 0)(0 0 0)))
(0.025007145 ((-0.0019980416 0 0)(0 0 0)))
(0.026007431 ((-0.0023051013 0 0)(0 0 0)))
(0.027007716 ((-0.0026461535 0 0)(0 0 0)))
(0.028008002 ((-0.0030226862 0 0)(0 0 0)))
(0.029008288 ((-0.0034360185 0 0)(0 0 0)))
(0.030008574 ((-0.0038873062 0 0)(0 0 0)))
(0.03100886 ((-0.0043775512 0 0)(0 0 0)))
(0.032009145 ((-0.0049076142 0 0)(0 0 0)))
(0.033009431 ((-0.0054782289 0 0)(0 0 0)))
(0.034009717 ((-0.0060900165 0 0)(0 0 0)))
(0.035010003 ((-0.0067434999 0 0)(0 0 0)))
(0.036010289 ((-0.0074391174 0 0)(0 0 0)))
(0.037010574 ((-0.0081772347 0 0)(0 0 0)))
(0.03801086 ((-0.008958156 0 0)(0 0 0)))
(0.039011146 ((-0.0097821336 0 0)(0 0 0)))
(0.040011432 ((-0.010649376 0 0)(0 0 0)))
(0.041011718 ((-0.011560057 0 0)(0 0 0)))
(0.042012003 ((-0.012514317 0 0)(0 0 0)))
(0.043012289 ((-0.013512274 0 0)(0 0 0)))
(0.044012575 ((-0.014554025 0 0)(0 0 0)))
(0.045012861 ((-0.015639648 0 0)(0 0 0)))
(0.046013147 ((-0.016769209 0 0)(0 0 0)))
(0.047013432 ((-0.017942761 0 0)(0 0 0)))
(0.048013718 ((-0.019160348 0 0)(0 0 0)))
(0.049014004 ((-0.020422005 0 0)(0 0 0)))
(0.05001429 ((-0.021727763 0 0)(0 0 0)))
(0.051014576 ((-0.023077646 0 0)(0 0 0)))
(0.052014861 ((-0.024471673 0 0)(0 0 0)))
(0.053015147 ((-0.02590986 0 0)(0 0 0)))
(0.054015433 ((-0.027392222 0 0)(0 0 0)))
(0.055015719 ((-0.028918768 0 0)(0 0 0)))
(0.056016005 ((-0.030489507 0 0)(0 0 0)))
(0.05701629 ((-0.032104448 0 0)(0 0 0)))
(0.058016576 ((-0.033763595 0 0)(0 0 0)))
(0.059016862 ((-0.035466955 0 0)(0 0 0)))
(0.060017148 ((-0.03721453 0 0)(0 0 0)))
(0.061017434 ((-0.039006324 0 0)(0 0 0)))
(0.062017719 ((-0.04084234 0 0)(0 0 0)))
(0.063018005 ((-0.04272258 0 0)(0 0 0)))
(0.064018291 ((-0.044647046 0 0)(0 0 0)))
(0.065018577 ((-0.046615739 0 0)(0 0 0)))
(0.066018863 ((-0.048628661 0 0)(0 0 0)))
(0.067019148 ((-0.050685812 0 0)(0 0 0)))
(0.068019434 ((-0.052787193 0 0)(0 0 0)))
(0.06901972 ((-0.054932805 0 0)(0 0 0)))
(0.070020006 ((-0.057122649 0 0)(0 0 0)))
(0.071020292 ((-0.059356725 0 0)(0 0 0)))
(0.072020577 ((-0.061635033 0 0)(0 0 0)))
(0.073020863 ((-0.063957573 0 0)(0 0 0)))
(0.074021149 ((-0.066324346 0 0)(0 0 0)))
(0.075021435 ((-0.068735353 0 0)(0 0 0)))
(0.07602172 ((-0.071190592 0 0)(0 0 0)))
(0.077022006 ((-0.073690065 0 0)(0 0 0)))
(0.078022292 ((-0.076233772 0 0)(0 0 0)))
(0.079022578 ((-0.078821711 0 0)(0 0 0)))
(0.080022864 ((-0.081453885 0 0)(0 0 0)))
(0.081023149 ((-0.084130292 0 0)(0 0 0)))
(0.082023435 ((-0.086850933 0 0)(0 0 0)))
(0.083023721 ((-0.089615807 0 0)(0 0 0)))
(0.084024007 ((-0.092424915 0 0)(0 0 0)))
(0.085024293 ((-0.095278257 0 0)(0 0 0)))
(0.086024578 ((-0.098175832 0 0)(0 0 0)))
(0.087024864 ((-0.10111764 0 0)(0 0 0)))
(0.08802515 ((-0.10410368 0 0)(0 0 0)))
(0.089025436 ((-0.10713396 0 0)(0 0 0)))
(0.090025722 ((-0.11020847 0 0)(0 0 0)))
(0.091026007 ((-0.11332722 0 0)(0 0 0)))
(0.092026293 ((-0.11649019 0 0)(0 0 0)))
(0.093026579 ((-0.1196974 0 0)(0 0 0)))
(0.094026865 ((-0.12294885 0 0)(0 0 0)))
