3500
(
(0 ((-2.4856811e-05 0 0)(0 0 0)))
(0.0010002858 ((-3.0434142e-05 0 0)(0 0 0)))
(0.0020005716 ((-3.7231653e-05 0 0)(0 0 0)))
(0.0030008574 ((-4.5512323e-05 0 0)(0 0 0)))
(0.0040011432 ((-5.5593923e-05 0 0)(0 0 0)))
(0.005001429 ((-6.7859542e-05 0 0)(0 0 0)))
(0.0060017148 ((-8.2769725e-05 0 0)(0 0 0)))
(0.0070020006 ((-0.00010087629 0 0)(0 0 0)))
(0.0080022864 ((-0.00012283777 0 0)(0 0 0)))
(0.0090025722 ((-0.0001494363 0 0)(0 0 0)))
(0.010002858 ((-0.00018159554 0 0)(0 0 0)))
(0.011003144 ((-0.00022039907 0 0)(0 0 0)))
(0.01200343 ((-0.00026710808 0 0)(0 0 0)))
(0.013003715 ((-0.00032317719 0 0)(0 0 0)))
(0.014004001 ((-0.0003902666 0 0)(0 0 0)))
(0.015004287 ((-0.00047024859 0 0)(0 0 0)))
(0.016004573 ((-0.00056520637 0 0)(0 0 0)))
(0.017004859 ((-0.00067742338 0 0)(0 0 0)))
(0.018005144 ((-0.00080936189 0 0)(0 0 0)))
(0.01900543 ((-0.00096363054 0 0)(0 0 0)))
(0.020005716 ((-0.0011429419 0 0)(0 0 0)))
(0.021006002 ((-0.0013500624 0 0)(0 0 0)))
(0.022006288 ((-0.0015877583 0 0)(0 0 0)))
(0.023006573 ((-0.0018587411 0 0)(0 0 0)))
(0.024006859 ((-0.0021656179 0 0)(0 0 0)))
(0.025007145 ((-0.002510849 0 0)(0 0 0)))
(0.026007431 ((-0.0028967156 0 0)(0 0 0)))
(0.027007716 ((-0.0033252982 0 0)(0 0 0)))
(0.028008002 ((-0.0037984666 0 0)(0 0 0)))
(0.029008288 ((-0.0043178782 0 0)(0 0 0)))
(0.030008574 ((-0.004884985 0 0)(0 0 0)))
(0.03100886 ((-0.0055010455 0 0)(0 0 0)))
(0.032009145 ((-0.006167141 0 0)(0 0 0)))
(0.033009431 ((-0.0068841926 0 0)(0 0 0)))
(0.034009717 ((-0.0076529801 0 0)(0 0 0)))
(0.035010003 ((-0.0084741598 0 0)(0 0 0)))
(0.036010289 ((-0.0093482811 0 0)(0 0 0)))
(0.037010574 ((-0.010275802 0 0)(0 0 0)))
(0.03801086 ((-0.011257103 0 0)(0 0 0)))
(0.039011146 ((-0.012292499 0 0)(0 0 0)))
(0.040011432 ((-0.013382249 0 0)(0 0 0)))
(0.041011718 ((-0.014526568 0 0)(0 0 0)))
(0.042012003 ((-0.015725628 0 0)(0 0 0)))
(0.043012289 ((-0.016979574 0 0)(0 0 0)))
(0.044012575 ((-0.018288518 0 0)(0 0 0)))
(0.045012861 ((-0.019652555 0 0)(0 0 0)))
(0.046013147 ((-0.021071755 0 0)(0 0 0)))
(0.047013432 ((-0.022546175 0 0)(0 0 0)))
(0.048013718 ((-0.024075857 0 0)(0 0 0)))
(0.049014004 ((-0.025660828 0 0)(0 0 0)))
(0.05001429 ((-0.027301106 0 0)(0 0 0)))
(0.051014576 ((-0.028996694 0 0)(0 0 0)))
(0.052014861 ((-0.030747589 0 0)(0 0 0)))
(0.053015147 ((-0.032553773 0 0)(0 0 0)))
(0.054015433 ((-0.034415217 0 0)(0 0 0)))
(0.055015719 ((-0.03633188 0 0)(0 0 0)))
(0.056016005 ((-0.038303704 0 0)(0 0 0)))
(0.05701629 ((-0.040330618 0 0)(0 0 0)))
(0.058016576 ((-0.042412529 0 0)(0 0 0)))
(0.059016862 ((-0.04454932 0 0)(0 0 0)))
(0.060017148 ((-0.04674085 0 0)(0 0 0)))
(0.061017434 ((-0.048986942 0 0)(0 0 0)))
(0.062017719 ((-0.051287381 0 0)(0 0 0)))
(0.063018005 ((-0.053641907 0 0)(0 0 0)))
(0.064018291 ((-0.056050204 0 0)(0 0 0)))
(0.065018577 ((-0.058511888 0 0)(0 0 0)))
(0.066018863 ((-0.061026499 0 0)(0 0 0)))
(0.067019148 ((-0.063593485 0 0)(0 0 0)))
(0.068019434 ((-0.066212187 0 0)(0 0 0)))
(0.06901972 ((-0.068881821 0 0)(0 0 0)))
(0.070020006 ((-0.07160146 0 0)(0 0 0)))
(0.071020292 ((-0.074370021 0 0)(0 0 0)))
(0.072020577 ((-0.077186238 0 0)(0 0 0)))
(0.073020863 ((-0.080048653 0 0)(0 0 0)))
(0.074021149 ((-0.082955604 0 0)(0 0 0)))
(0.075021435 ((-0.085905214 0 0)(0 0 0)))
(0.07602172 ((-0.088895397 0 0)(0 0 0)))
(0.077022006 ((-0.091923867 0 0)(0 0 0)))
(0.078022292 ((-0.094988158 0 0)(0 0 0)))
(0.079022578 ((-0.09808566 0 0)(0 0 0)))
(0.080022864 ((-0.10121366 0 0)(0 0 0)))
(0.081023149 ((-0.10436939 0 0)(0 0 0)))
(0.082023435 ((-0.10755008 0 0)(0 0 0)))
(0.083023721 ((-0.11075303 0 0)(0 0 0)))
(0.084024007 ((-0.11397562 0 0)(0 0 0)))
(0.085024293 ((-0.11721541 0 0)(0 0 0)))
(0.086024578 ((-0.12047011 0 0)(0 0 0)))
(0.087024864 ((-0.12373764 0 0)(0 0 0)))
(0.08802515 ((-0.12701615 0 0)(0 0 0)))
(0.089025436 ((-0.13030397 0 0)(0 0 0)))
(0.090025722 ((-0.13359966 0 0)(0 0 0)))
(0.091026007 ((-0.13690196 0 0)(0 0 0)))
(0.092026293 ((-0.14020979 0 0)(0 0 0)))
(0.093026579 ((-0.14352224 0 0)(0 0 0)))
(0.094026865 ((-0.14683852 0 0)(0 0 0)))
(0.095027151 ((-0.15015798 0 0)(0 0 0)))
(0.096027436 ((-0.15348007 0 0)(0 0 0)))
(0.097027722 ((-0.15680433 0 0)(0 0 0)))
(0.098028008 ((-0.16013038 0 0)(0 0 0)))
(0.099028294 ((-0.1634579 0 0)(0 0 0)))
(0.10002858 ((-0.16678665 0 0)(0 0 0)))
(0.10102887 ((-0.17011638 0 0)(0 0 0)))
(0.10202915 ((-0.17344694 0 0)(0 0 0)))
(0.10302944 ((-0.17677817 0 0)(0 0 0)))
(0.10402972 ((-0.18010995 0 0)(0 0 0)))
(0.10503001 ((-0.18344218 0 0)(0 0 0)))
(0.10603029 ((-0.18677479 0 0)(0 0 0)))
(0.10703058 ((-0.1901077 0 0)(0 0 0)))
(0.10803087 ((-0.19344085 0 0)(0 0 0)))
(0.10903115 ((-0.19677422 0 0)(0 0 0)))
(0.11003144 ((-0.20010774 0 0)(0 0 0)))
(0.11103172 ((-0.20344141 0 0)(0 0 0)))
(0.11203201 ((-0.20677519 0 0)(0 0 0)))
(0.11303229 ((-0.21010906 0 0)(0 0 0)))
(0.11403258 ((-0.21344301 0 0)(0 0 0)))
(0.11503287 ((-0.21677701 0 0)(0 0 0)))
(0.11603315 ((-0.22011107 0 0)(0 0 0)))
(0.11703344 ((-0.22344517 0 0)(0 0 0)))
