2550
(
(0 ((-0 0 0)(0 0 -0)))
(0.001 ((-4.065655303e-06 0 0)(0 0 1.242658048e-16)))
(0.002 ((-9.020324144e-06 0 0)(0 0 1.973729822e-16)))
(0.003 ((-1.505576791e-05 0 0)(0 0 1.877602435e-16)))
(0.004 ((-2.240341568e-05 0 0)(0 0 1.901114549e-16)))
(0.005 ((-3.134232576e-05 0 0)(0 0 1.903193479e-16)))
(0.006 ((-4.220794536e-05 0 0)(0 0 1.871365645e-16)))
(0.007 ((-5.540218675e-05 0 0)(0 0 1.996598052e-16)))
(0.008 ((-7.140466402e-05 0 0)(0 0 1.157421916e-16)))
(0.009 ((-9.078498997e-05 0 0)(0 0 3.180762957e-17)))
(0.01 ((-0.0001142158404 0 0)(0 0 4.438171559e-17)))
(0.011 ((-0.0001424863084 0 0)(0 0 4.101249939e-17)))
(0.012 ((-0.0001765148281 0 0)(0 0 4.191527818e-17)))
(0.013 ((-0.0002173606849 0 0)(0 0 4.167337922e-17)))
(0.014 ((-0.0002662328681 0 0)(0 0 4.173819628e-17)))
(0.015 ((-0.0003244948319 0 0)(0 0 4.1720827e-17)))
(0.016 ((-0.0003936636713 0 0)(0 0 4.172548705e-17)))
(0.017 ((-0.0004754023783 0 0)(0 0 4.172421613e-17)))
(0.018 ((-0.0005715042754 0 0)(0 0 4.172463976e-17)))
(0.019 ((-0.0006838694338 0 0)(0 0 4.172421614e-17)))
(0.02 ((-0.0008144738105 0 0)(0 0 4.172548698e-17)))
(0.021 ((-0.0009653328169 0 0)(0 0 4.172082725e-17)))
(0.022 ((-0.001138461864 0 0)(0 0 4.173819533e-17)))
(0.023 ((-0.001335836909 0 0)(0 0 4.167338275e-17)))
(0.024 ((-0.001559358024 0 0)(0 0 4.191526497e-17)))
(0.025 ((-0.00181081853 0 0)(0 0 4.101254867e-17)))
(0.026 ((-0.00209188142 0 0)(0 0 4.438153167e-17)))
(0.027 ((-0.002404063788 0 0)(0 0 3.180831595e-17)))
(0.028 ((-0.002748729089 0 0)(0 0 1.1573963e-16)))
(0.029 ((-0.003127086313 0 0)(0 0 1.996693653e-16)))
(0.03 ((-0.003540194744 0 0)(0 0 1.871008858e-16)))
(0.031 ((-0.003988972816 0 0)(0 0 1.904525026e-16)))
(0.032 ((-0.004474209624 0 0)(0 0 1.89614515e-16)))
(0.033 ((-0.004996577842 0 0)(0 0 1.896148486e-16)))
(0.034 ((-0.005556647083 0 0)(0 0 1.904515017e-16)))
(0.035 ((-0.006154896962 0 0)(0 0 1.871045557e-16)))
(0.036 ((-0.00679172939 0 0)(0 0 1.996556866e-16)))
(0.037 ((-0.007467479818 0 0)(0 0 1.157906748e-16)))
(0.038 ((-0.00818242729 0 0)(0 0 3.16178153e-17)))
(0.039 ((-0.008936803286 0 0)(0 0 4.509248946e-17)))
(0.04 ((-0.009730799382 0 0)(0 0 3.835921818e-17)))
(0.041 ((-0.01056457383 0 0)(0 0 5.181762915e-17)))
(0.042 ((-0.01143825714 0 0)(0 0 -3.22901776e-17)))
(0.043 ((-0.01235195682 0 0)(0 0 -1.163991373e-16)))
(0.044 ((-0.01330576131 0 0)(0 0 -1.029372675e-16)))
(0.045 ((-0.01429974333 0 0)(0 0 -1.096832213e-16)))
(0.046 ((-0.0153339626 0 0)(0 0 -9.616127583e-17)))
(0.047 ((-0.01640846815 0 0)(0 0 -1.805105379e-16)))
(0.048 ((-0.01752330022 0 0)(0 0 -2.637172106e-16)))
(0.049 ((-0.01867849181 0 0)(0 0 -2.536230334e-16)))
(0.05 ((-0.01987406998 0 0)(0 0 -2.478005038e-16)))
(0.051 ((-0.02111005692 0 0)(0 0 -3.181922338e-16)))
(0.052 ((-0.0223864708 0 0)(0 0 -4.865370532e-16)))
(0.053 ((-0.02370332652 0 0)(0 0 -5.569295969e-16)))
(0.054 ((-0.02506063628 0 0)(0 0 -5.511038126e-16)))
(0.055 ((-0.02645841008 0 0)(0 0 -5.410218401e-16)))
(0.056 ((-0.02789665612 0 0)(0 0 -6.241829487e-16)))
(0.057 ((-0.02937538109 0 0)(0 0 -7.087022626e-16)))
(0.058 ((-0.03089459049 0 0)(0 0 -6.94545674e-16)))
(0.059 ((-0.03245428883 0 0)(0 0 -7.036601485e-16)))
(0.06 ((-0.03405447977 0 0)(0 0 -6.81358839e-16)))
(0.061 ((-0.03569516634 0 0)(0 0 -7.984570369e-16)))
(0.062 ((-0.03737635102 0 0)(0 0 -6.854324623e-16)))
(0.063 ((-0.03909803581 0 0)(0 0 -6.873656553e-16)))
(0.064 ((-0.04086022238 0 0)(0 0 -7.926574577e-16)))
(0.065 ((-0.04266291209 0 0)(0 0 -7.026239627e-16)))
(0.066 ((-0.04450610604 0 0)(0 0 -5.503843645e-16)))
(0.067 ((-0.04638980514 0 0)(0 0 -3.982052668e-16)))
(0.068 ((-0.04831401014 0 0)(0 0 -3.079902701e-16)))
(0.069 ((-0.05027872165 0 0)(0 0 -4.139475791e-16)))
(0.07 ((-0.05228394016 0 0)(0 0 -4.134002471e-16)))
(0.071 ((-0.05432966609 0 0)(0 0 -3.09632266e-16)))
(0.072 ((-0.05641589977 0 0)(0 0 -3.551771808e-16)))
(0.073 ((-0.05854264146 0 0)(0 0 -1.657432004e-16)))
(0.074 ((-0.06070989141 0 0)(0 0 -1.007780901e-16)))
(0.075 ((-0.06291764978 0 0)(0 0 -1.059833018e-16)))
(0.076 ((-0.06516591674 0 0)(0 0 -1.13120131e-16)))
(0.077 ((-0.0674546924 0 0)(0 0 -4.236016843e-17)))
(0.078 ((-0.06978397686 0 0)(0 0 1.258260203e-16)))
(0.079 ((-0.07215377021 0 0)(0 0 1.964848541e-16)))
(0.08 ((-0.07456407251 0 0)(0 0 1.8975254e-16)))
(0.081 ((-0.07701488383 0 0)(0 0 1.83030397e-16)))
(0.082 ((-0.07950620419 0 0)(0 0 2.536587171e-16)))
(0.083 ((-0.08203803365 0 0)(0 0 4.219567895e-16)))
(0.084 ((-0.08461037223 0 0)(0 0 4.922997313e-16)))
(0.085 ((-0.08722321996 0 0)(0 0 4.867191017e-16)))
(0.086 ((-0.08987657686 0 0)(0 0 4.757061122e-16)))
(0.087 ((-0.09257044294 0 0)(0 0 5.623461339e-16)))
(0.088 ((-0.09530481822 0 0)(0 0 6.338808124e-16)))
(0.089 ((-0.09807970271 0 0)(0 0 7.051912865e-16)))
(0.09 ((-0.1008950964 0 0)(0 0 7.925039214e-16)))
(0.091 ((-0.1037509993 0 0)(0 0 7.790246835e-16)))
(0.092 ((-0.1066474115 0 0)(0 0 7.826364344e-16)))
(0.093 ((-0.1095843329 0 0)(0 0 7.816686687e-16)))
(0.094 ((-0.1125617635 0 0)(0 0 7.819279807e-16)))
(0.095 ((-0.1155797034 0 0)(0 0 7.818584983e-16)))
(0.096 ((-0.1186381526 0 0)(0 0 7.81877116e-16)))
(0.097 ((-0.1217371109 0 0)(0 0 7.818721275e-16)))
(0.098 ((-0.1248765786 0 0)(0 0 7.818734637e-16)))
(0.099 ((-0.1280565554 0 0)(0 0 7.818731073e-16)))
(0.1 ((-0.1312770416 0 0)(0 0 7.818731968e-16)))
(0.101 ((-0.134538037 0 0)(0 0 7.818731951e-16)))
(0.102 ((-0.1378395416 0 0)(0 0 7.818731125e-16)))
(0.103 ((-0.1411815555 0 0)(0 0 7.818734447e-16)))
(0.104 ((-0.1445640787 0 0)(0 0 7.818721984e-16)))
(0.105 ((-0.1479871111 0 0)(0 0 7.818768515e-16)))
(0.106 ((-0.1514506528 0 0)(0 0 7.818594853e-16)))
(0.107 ((-0.1549547037 0 0)(0 0 7.81924297e-16)))
(0.108 ((-0.1584992639 0 0)(0 0 7.816824166e-16)))
(0.109 ((-0.1620843333 0 0)(0 0 7.825851264e-16)))
(0.11 ((-0.1657099121 0 0)(0 0 7.792161674e-16)))
(0.111 ((-0.169376 0 0)(0 0 7.917892936e-16)))
(0.112 ((-0.1730825972 0 0)(0 0 7.078583137e-16)))
(0.113 ((-0.1768297037 0 0)(0 0 6.239273316e-16)))
(0.114 ((-0.1806173195 0 0)(0 0 6.365004643e-16)))
(0.115 ((-0.1844454445 0 0)(0 0 6.331314813e-16)))
(0.116 ((-0.1883140787 0 0)(0 0 6.340342807e-16)))
(0.117 ((-0.1922232222 0 0)(0 0 6.337920662e-16)))
(0.118 ((-0.196172875 0 0)(0 0 6.338581248e-16)))
(0.119 ((-0.2001630371 0 0)(0 0 6.338361048e-16)))
(0.12 ((-0.2041937084 0 0)(0 0 6.33858126e-16)))
(0.121 ((-0.2082648889 0 0)(0 0 6.337920611e-16)))
(0.122 ((-0.2123765787 0 0)(0 0 6.340342996e-16)))
(0.123 ((-0.2165287778 0 0)(0 0 6.331314107e-16)))
(0.124 ((-0.2207214861 0 0)(0 0 6.365007278e-16)))
(0.125 ((-0.2249547037 0 0)(0 0 6.239263482e-16)))
(0.126 ((-0.2292284306 0 0)(0 0 7.078619836e-16)))
(0.127 ((-0.2335426667 0 0)(0 0 7.917755973e-16)))
(0.128 ((-0.2378974121 0 0)(0 0 7.792672828e-16)))
(0.129 ((-0.2422926667 0 0)(0 0 7.823943614e-16)))
(0.13 ((-0.2467284306 0 0)(0 0 7.823943614e-16)))
(0.131 ((-0.2512047037 0 0)(0 0 7.792672827e-16)))
(0.132 ((-0.2557214861 0 0)(0 0 7.917755974e-16)))
(0.133 ((-0.2602787778 0 0)(0 0 7.078619832e-16)))
(0.134 ((-0.2648765787 0 0)(0 0 6.239263496e-16)))
(0.135 ((-0.2695148889 0 0)(0 0 6.365007227e-16)))
(0.136 ((-0.2741937084 0 0)(0 0 6.331314296e-16)))
(0.137 ((-0.2789130371 0 0)(0 0 6.34034229e-16)))
(0.138 ((-0.283672875 0 0)(0 0 6.337923245e-16)))
(0.139 ((-0.2884732223 0 0)(0 0 6.338571431e-16)))
(0.14 ((-0.2933140787 0 0)(0 0 6.338397734e-16)))
(0.141 ((-0.2981954445 0 0)(0 0 6.338444335e-16)))
(0.142 ((-0.3031173195 0 0)(0 0 6.338431626e-16)))
(0.143 ((-0.3080797037 0 0)(0 0 6.338435862e-16)))
(0.144 ((-0.3130825973 0 0)(0 0 6.338431626e-16)))
(0.145 ((-0.318126 0 0)(0 0 6.338444334e-16)))
(0.146 ((-0.3232099121 0 0)(0 0 6.338397737e-16)))
(0.147 ((-0.3283343334 0 0)(0 0 6.338571417e-16)))
(0.148 ((-0.3334992639 0 0)(0 0 6.337923296e-16)))
(0.149 ((-0.3387047037 0 0)(0 0 6.340342101e-16)))
(0.15 ((-0.3439506528 0 0)(0 0 6.331315002e-16)))
(0.151 ((-0.3492371111 0 0)(0 0 6.365004592e-16)))
(0.152 ((-0.3545640787 0 0)(0 0 6.239273329e-16)))
(0.153 ((-0.3599315556 0 0)(0 0 7.078583133e-16)))
(0.154 ((-0.3653395417 0 0)(0 0 7.917892937e-16)))
(0.155 ((-0.3707880371 0 0)(0 0 7.792161674e-16)))
(0.156 ((-0.3762770417 0 0)(0 0 7.825851265e-16)))
(0.157 ((-0.3818065556 0 0)(0 0 7.816824166e-16)))
(0.158 ((-0.3873765787 0 0)(0 0 7.81924297e-16)))
(0.159 ((-0.3929871111 0 0)(0 0 7.818594853e-16)))
(0.16 ((-0.3986381528 0 0)(0 0 7.818768515e-16)))
(0.161 ((-0.4043297037 0 0)(0 0 7.818721984e-16)))
(0.162 ((-0.4100617639 0 0)(0 0 7.818734447e-16)))
(0.163 ((-0.4158343334 0 0)(0 0 7.818731125e-16)))
(0.164 ((-0.4216474121 0 0)(0 0 7.81873195e-16)))
(0.165 ((-0.427501 0 0)(0 0 7.818731972e-16)))
(0.166 ((-0.4333950972 0 0)(0 0 7.818731059e-16)))
(0.167 ((-0.4393297037 0 0)(0 0 7.818734689e-16)))
(0.168 ((-0.4453048195 0 0)(0 0 7.818721084e-16)))
(0.169 ((-0.4513204445 0 0)(0 0 7.818771874e-16)))
(0.17 ((-0.4573765787 0 0)(0 0 7.818582317e-16)))
(0.171 ((-0.4634732222 0 0)(0 0 7.819289757e-16)))
(0.172 ((-0.469610375 0 0)(0 0 7.816649554e-16)))
(0.173 ((-0.475788037 0 0)(0 0 7.826502926e-16)))
(0.174 ((-0.4820062083 0 0)(0 0 7.789729641e-16)))
(0.175 ((-0.4882648889 0 0)(0 0 7.92696941e-16)))
(0.176 ((-0.4945640787 0 0)(0 0 7.044709275e-16)))
(0.177 ((-0.5009037777 0 0)(0 0 6.365692288e-16)))
(0.178 ((-0.5072839861 0 0)(0 0 5.523128274e-16)))
(0.179 ((-0.5137047036 0 0)(0 0 5.501583559e-16)))
(0.18 ((-0.5201659305 0 0)(0 0 6.430326433e-16)))
(0.181 ((-0.5266676666 0 0)(0 0 6.437643068e-16)))
(0.182 ((-0.5332099119 0 0)(0 0 5.479633655e-16)))
(0.183 ((-0.5397926665 0 0)(0 0 5.603611255e-16)))
(0.184 ((-0.5464159303 0 0)(0 0 5.695635926e-16)))
(0.185 ((-0.5530797034 0 0)(0 0 4.833485302e-16)))
(0.186 ((-0.5597839858 0 0)(0 0 4.119245369e-16)))
