2100
(
(0 ((-0 0 0)(0 0 -0)))
(0.001 ((-1.49350603e-06 0 0)(0 0 -0)))
(0.002 ((-3.313588461e-06 0 0)(0 0 -0)))
(0.003 ((-5.530690251e-06 0 0)(0 0 -0)))
(0.004 ((-8.229826167e-06 0 0)(0 0 -0)))
(0.005 ((-1.151350742e-05 0 0)(0 0 -0)))
(0.006 ((-1.550495952e-05 0 0)(0 0 -0)))
(0.007 ((-2.03518237e-05 0 0)(0 0 -0)))
(0.008 ((-2.623028474e-05 0 0)(0 0 -0)))
(0.009 ((-3.334958815e-05 0 0)(0 0 -0)))
(0.01 ((-4.195683934e-05 0 0)(0 0 -0)))
(0.011 ((-5.234190919e-05 0 0)(0 0 -0)))
(0.012 ((-6.484218174e-05 0 0)(0 0 -0)))
(0.013 ((-7.984678221e-05 0 0)(0 0 -0)))
(0.014 ((-9.77998291e-05 0 0)(0 0 -0)))
(0.015 ((-0.0001192021831 0 0)(0 0 -0)))
(0.016 ((-0.0001446111445 0 0)(0 0 -0)))
(0.017 ((-0.0001746376083 0 0)(0 0 -0)))
(0.018 ((-0.000209940346 0 0)(0 0 -0)))
(0.019 ((-0.000251217343 0 0)(0 0 -0)))
(0.02 ((-0.000299194461 0 0)(0 0 -0)))
(0.021 ((-0.0003546120552 0 0)(0 0 -0)))
(0.022 ((-0.0004182104807 0 0)(0 0 -0)))
(0.023 ((-0.0004907155994 0 0)(0 0 -0)))
(0.024 ((-0.0005728253965 0 0)(0 0 -0)))
(0.025 ((-0.0006651986436 0 0)(0 0 -0)))
(0.026 ((-0.0007684462357 0 0)(0 0 -0)))
(0.027 ((-0.0008831254731 0 0)(0 0 -0)))
(0.028 ((-0.001009737216 0 0)(0 0 -0)))
(0.029 ((-0.001148725584 0 0)(0 0 -0)))
(0.03 ((-0.001300479702 0 0)(0 0 -0)))
(0.031 ((-0.001465336953 0 0)(0 0 -0)))
(0.032 ((-0.001643587209 0 0)(0 0 -0)))
(0.033 ((-0.001835477574 0 0)(0 0 -0)))
